"","country_name","country_text_id","country_id","COWcode","year","v2x_corr","v2x_EDcomp_thick","v2x_freexp","v2x_civlib","v2x_accountability","v2xps_party","v2xcs_ccsi","v2xme_altinf","v2x_feduni","v2x_rule","v2x_frassoc_thick","v2xel_frefair","v2x_elecoff","v2x_pubcorr","v2x_execorr","v2mecenefm","v2meharjrn","v2meslfcen","v2cldiscm","v2cldiscw","v2clacfree","v2x_clpriv","v2x_clphy","v2x_clpol","v2x_veracc","v2x_horacc","v2x_diagacc","v2psorgs","v2psprbrch","v2psprlnks","v2psplats","v2pscohesv","v2csprtcpt","v2cseeorgs","v2csreprss","v2mebias","v2mecrit","v2merange","v2ellocgov","v2elreggov","v2ellocelc","v2elsrgel","v2ellocpwr","v2elrgpwr","v2juhccomp","v2jucomp","v2juhcind","v2juncind","v2exrescon","v2clrspct","v2cltrnslw","v2clacjstm","v2clacjstw","v2juaccnt","v2jucorrdc","v2excrptps","v2exthftps","v2exbribe","v2exembez","v2lgcrrpt"
"2653","Iraq","IRQ",80,645,1988,0.7911407,0.1397497,0.0414533,0.1167873,-1.204091,0.2187596,0.04312381,0.08233661,0,0.2273536,0.04471894,0.06490032,0,0.76413,0.8762288,-2.20974,-2.724709,-1.991918,-2.751692,-1.579202,-2.423085,0.2301007,0.04918806,0.04166558,-0.4442312,-0.9009842,-1.538297,-0.9927199,-1.032203,-1.492458,-1.40806,1.276653,-3.024043,-1.782026,-2.870441,-2.180763,-1.531989,-2.149191,1,1,0,0,0.7558848,-2.006323,-1.410389,1.216818,-0.7737175,0.9150319,-2.48773,-0.4649489,-1.018774,-1.372426,-0.941376,1.159227,-0.2433848,-1.05032,-1.291649,-1.292159,-2.208892,-1.669211
"2654","Iraq","IRQ",80,645,1989,0.7911407,0.1401488,0.05143548,0.1176468,-1.207805,0.2187596,0.04312381,0.08233661,0,0.2018138,0.04512504,0.06586824,0,0.76413,0.8762288,-1.772075,-2.724709,-1.991918,-2.751692,-1.579202,-2.423085,0.2301007,0.04918806,0.04491212,-0.4481518,-0.9274839,-1.528976,-0.9927199,-1.032203,-1.492458,-1.40806,1.276653,-3.024043,-1.782026,-2.870441,-2.180763,-1.531989,-2.149191,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.7737175,0.9150319,-2.48773,-0.4649489,-1.018774,-1.372426,-0.941376,1.159227,-0.2433848,-1.05032,-1.291649,-1.292159,-2.208892,-1.669211
"2655","Iraq","IRQ",80,645,1990,0.8243635,0.1393959,0.04669801,0.1074848,-1.195898,0.2167965,0.04312381,0.08515878,0,0.1958509,0.04329227,0.06546954,0,0.76413,0.8762288,-1.772075,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.2098116,0.06575207,0.04400818,-0.4476465,-0.9197962,-1.530757,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-1.782026,-2.870441,-2.153069,-1.486005,-2.101911,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-0.7287361,-1.018774,-1.328763,-0.9255087,1.159227,-0.6332771,-1.05032,-1.291649,-1.292159,-2.208892,-1.669211
"2656","Iraq","IRQ",80,645,1991,0.8788204,0.1393959,0.04165773,0.1010844,-1.224569,0.2167965,0.04312381,0.08515878,0,0.1535783,0.04329227,0.06546954,0,0.7916796,0.8878147,-2.206514,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1947356,0.06575207,0.04059799,-0.4477496,-0.9242908,-1.570622,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-1.782026,-2.870441,-2.153069,-1.486005,-2.101911,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2657","Iraq","IRQ",80,645,1992,0.8788204,0.1393959,0.04165773,0.1006475,-1.231292,0.2167965,0.04312381,0.08267112,0,0.1535783,0.04329227,0.06546954,0,0.7916796,0.8878147,-2.206514,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1862536,0.06575207,0.04059799,-0.4482007,-0.9218803,-1.574813,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-1.782026,-2.870441,-2.119623,-1.486005,-2.101911,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2658","Iraq","IRQ",80,645,1993,0.8788204,0.1423984,0.04165773,0.102785,-1.16993,0.2167965,0.08647402,0.08267112,0,0.1535783,0.05770357,0.06546954,0,0.7916796,0.8878147,-2.206514,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.185611,0.06575207,0.0512571,-0.446997,-0.9282888,-1.416698,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-0.6523513,-2.834538,-2.119623,-1.486005,-2.101911,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2659","Iraq","IRQ",80,645,1994,0.8788204,0.1423984,0.04165773,0.09918776,-1.164082,0.2167965,0.08647402,0.1141862,0,0.1535783,0.05770357,0.06546954,0,0.7916796,0.8878147,-2.206514,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1812284,0.06575207,0.0512571,-0.4514368,-0.9255008,-1.384306,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-0.6523513,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2660","Iraq","IRQ",80,645,1995,0.8788204,0.1426909,0.04791026,0.104523,-1.100794,0.2167965,0.08647402,0.1141862,0,0.1535783,0.05801999,0.06853997,0,0.7916796,0.8878147,-1.805284,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1812284,0.06575207,0.05660973,-0.4017427,-0.9217834,-1.375279,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-0.6523513,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2661","Iraq","IRQ",80,645,1996,0.8788204,0.2710062,0.04394999,0.1021042,-1.108869,0.2167965,0.08647402,0.1141862,0,0.1535783,0.05544191,0.08047622,1,0.7916796,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1812284,0.06575207,0.04975493,-0.4084087,-0.9291592,-1.387958,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-0.6523513,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2662","Iraq","IRQ",80,645,1997,0.8788204,0.2670195,0.04394999,0.1021042,-1.105603,0.2167965,0.08647402,0.1141862,0,0.1535783,0.05434433,0.07626567,1,0.7916796,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1812284,0.06575207,0.04975493,-0.4076474,-0.9221927,-1.388805,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-0.6523513,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2663","Iraq","IRQ",80,645,1998,0.8788204,0.2666881,0.04394999,0.1000853,-1.103148,0.2167965,0.08250139,0.1141862,0,0.1535783,0.05314032,0.07626567,1,0.7916796,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1812284,0.06575207,0.04997685,-0.4022436,-0.9295014,-1.376956,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-3.024043,-0.6357889,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2664","Iraq","IRQ",80,645,1999,0.8788204,0.2666881,0.04394999,0.1000853,-1.100243,0.2167965,0.09395832,0.1141862,0,0.1535783,0.05314032,0.07626567,1,0.7916796,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.579202,-2.423085,0.1812284,0.06575207,0.04997685,-0.4051498,-0.9239859,-1.368381,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-2.600683,-0.6357889,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-2.006323,-1.410389,0.3960616,-0.6701004,0.9150319,-2.48773,-2.019112,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.370893,-1.363606,-2.277919,-1.833844
"2665","Iraq","IRQ",80,645,2000,0.8797881,0.2703798,0.04889078,0.09789664,-1.140371,0.2167965,0.09395832,0.1141862,0,0.164637,0.05587549,0.07645655,1,0.8002652,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.389394,-2.423085,0.1812284,0.05102205,0.05523569,-0.4396852,-0.9187621,-1.354218,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-2.600683,-0.6357889,-2.834538,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-1.992973,-1.410389,0.3960616,-0.6714954,0.9150319,-2.48773,-1.55718,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.527952,-1.363606,-2.277919,-1.649546
"2666","Iraq","IRQ",80,645,2001,0.8797881,0.2719264,0.04889078,0.1005001,-1.109879,0.2167965,0.1556533,0.1141862,0,0.164637,0.06799684,0.07651517,1,0.8002652,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.389394,-2.423085,0.1812284,0.05102205,0.06769672,-0.4378027,-0.9283041,-1.261975,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-2.600683,-0.6357889,-1.742161,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-1.992973,-1.410389,0.3960616,-0.6714954,0.9150319,-2.48773,-1.55718,-1.021718,-1.328763,-0.9255087,1.159227,-1.341696,-1.182462,-1.527952,-1.363606,-2.277919,-1.649546
"2667","Iraq","IRQ",80,645,2002,0.8584897,0.2722954,0.04889078,0.1196351,-0.8959987,0.2167965,0.1556533,0.1141862,0,0.1610917,0.06838006,0.07779411,1,0.8196678,0.8878147,-2.241792,-2.724709,-2.00374,-2.751692,-1.389394,-2.423085,0.1952038,0.08798849,0.06769672,-0.4123745,-0.05722705,-1.268243,-0.9927199,-1.062756,-1.492458,-1.40806,1.276653,-2.600683,-0.6357889,-1.742161,-2.119623,-1.486005,-1.302488,1,1,0,0,0.7558848,-1.992973,-1.410389,0.3960616,-0.6714954,0.9150319,-2.48773,-1.587287,-1.021718,-1.328763,-0.9255087,1.159227,-0.8553612,-1.397887,-1.527952,-1.363606,-2.277919,-1.649546
"2668","Iraq","IRQ",80,645,2003,0.7830496,0.205207,0.06594819,0.2822525,-0.40164,0.5572051,0.2161969,0.391883,0,0.1728188,0.1463719,0.1726459,0,0.8439102,0.6228194,0.2316761,-1.208039,-1.370486,-0.6705105,0.3732057,-1.339826,0.2355848,0.5026813,0.1051862,-0.1801774,-0.6125502,-0.2023833,0.7876199,1.056242,-0.741828,0.01866213,1.127779,-1.547957,0.03076865,0.3862268,-1.504413,0.1287473,0.2470752,1,1,0,0,0.7558848,0.224035,-1.209078,0.157133,-0.005489465,1.055338,-1.179396,-1.273581,-0.6621375,-0.4466657,-0.3307148,0.8784542,-1.320394,-1.684609,-1.461282,-0.20941,-0.7766663,NA
"2669","Iraq","IRQ",80,645,2004,0.6941186,0.1897992,0.6131555,0.5571576,0.244876,NA,0.7184604,0.8080764,0.3546309,0.3851084,0.5475032,0,0,0.7491003,0.5964396,0.9768013,-0.6467778,1.471588,-0.4019726,-0.0859511,0.5884056,0.5279708,0.4979439,0.659102,-0.7307061,-0.07593722,0.6479965,1.035673,1.135564,-0.8821894,0.1743667,1.315055,0.3882562,0.9656137,1.179282,0.5797017,1.38282,1.997276,1,1,0,5,0.7558848,0.5512297,0.09501762,0.9092887,0.2423849,1.107558,-0.1306715,-1.094036,-0.6135598,-0.4466657,-0.3307148,0.5415647,-0.6220177,-1.216796,-0.9640944,-0.1116886,-0.7054859,NA
"2670","Iraq","IRQ",80,645,2005,0.7380001,0.2251059,0.6131555,0.5450383,0.678206,NA,0.7184604,0.8265006,0.4486593,0.3539642,0.667077,0.5508588,0,0.7491003,0.7340484,0.9768013,-0.6467778,1.471588,-0.4019726,-0.0859511,0.5884056,0.5183872,0.4608281,0.659102,0.864438,-0.03068603,0.6613411,1.035673,1.135564,-0.8821894,0.1743667,1.315055,0.3882562,0.9656137,1.179282,0.6636374,1.643649,1.997276,1,1,0,5,0.7558848,1.266419,0.09501762,0.9092887,0.1947973,0.4380432,0.1887521,-1.094036,-0.6135598,-0.4466657,-0.3307148,0.5415647,-0.6220177,-1.216796,-0.9640944,-1.215809,-0.7054859,NA
"2671","Iraq","IRQ",80,645,2006,0.7704541,0.5268195,0.6087304,0.5075911,0.8257354,0.584504,0.7184604,0.8265006,0.4486593,0.3430628,0.6773973,0.5723274,1,0.7491003,0.7340484,0.9768013,-0.6467778,1.471588,-0.4019726,-0.0859511,0.5750669,0.5183872,0.3576196,0.6610409,0.8653447,0.9202415,0.6632689,1.033254,1.135564,-0.8821894,0.1754536,1.28425,0.3882562,0.9656137,1.179282,0.6636374,1.643649,1.997276,1,1,0,5,0.7558848,1.266419,0.09501762,0.9092887,0.1947973,0.4380432,-0.04548696,-1.094036,-0.6135598,-0.4466657,-0.3307148,0.5415647,-0.6220177,-1.216796,-0.9640944,-1.215809,-0.7054859,-1.14361
"2672","Iraq","IRQ",80,645,2007,0.7704541,0.5879363,0.6087304,0.5075911,0.8297862,0.5898411,0.7184604,0.8265006,0.4486593,0.3430628,0.6773973,0.5723274,1,0.7491003,0.7340484,0.9768013,-0.6467778,1.471588,-0.4019726,-0.0859511,0.5750669,0.5183872,0.3576196,0.6610409,0.8618695,0.9206524,0.6576713,1.050226,1.153881,-0.8821894,0.2224047,1.28425,0.3882562,0.9656137,1.179282,0.6636374,1.643649,1.997276,1,1,0,5,0.7558848,1.266419,0.09501762,0.9092887,0.1947973,0.4380432,-0.04548696,-1.094036,-0.6135598,-0.4466657,-0.3307148,0.5415647,-0.6220177,-1.216796,-0.9640944,-1.215809,-0.7054859,-1.14361
"2673","Iraq","IRQ",80,645,2008,0.762306,0.5645772,0.5925838,0.5157453,0.832007,0.5919882,0.7256188,0.8265006,0.4486593,0.3525317,0.6620948,0.5418561,1,0.7491003,0.7029636,0.9768013,-0.7233325,1.471588,-0.4019726,-0.0859511,0.5750669,0.5183872,0.3576196,0.6646489,0.8645238,0.9342949,0.6778083,1.075439,1.148771,-0.8398826,0.2011751,1.28425,0.9314367,0.9656137,1.022261,0.6636374,1.643649,1.997276,1,1,0,5,0.7558848,1.266419,0.09501762,1.286884,0.1947973,0.4380432,-0.04548696,-1.094036,-0.6135598,-0.4466657,-0.3307148,0.5415647,-0.6220177,-1.216796,-0.9640944,-0.9358212,-0.7054859,-1.14361
